Kurtosis, Skewness, Std, Range, Median, Geometric_Mean, Mobility, Complexity, Tag
7.9465,1.8874,301.1681,1795,119,102.502,0.27271,1.6092,1
3.2626,0.90056,179.8354,804,219.5,188.5819,0.20787,1.8967,1
229.711,14.758,966.4962,15277,135.5,87.8144,0.90541,0.53945,1
28.2239,4.404,554.9192,4720,36,55.1124,0.32256,1.2209,1
5.107,1.7098,315.7561,1302,146,101.7156,0.22873,1.8307,1
27.7628,3.4288,269.3459,2689,146,150.0536,0.56854,1.5691,1
30.2979,4.5648,403.9883,3661,114.5,137.6536,0.44649,1.3581,1
51.1279,6.6996,1226.8053,11001,31.5,31.0819,0.49319,1.4786,1
31.7133,4.9143,273.4266,2143,190.5,195.6377,0.35172,1.384,1
3.9453,1.3003,274.189,1415,128.5,134.3797,0.28831,1.6456,1
68.6865,7.9646,1645.8688,16600,10,13.2716,0.52811,0.95318,1
3.4199,1.2413,206.5782,795,195.5,170.979,0.26795,1.7925,1
33.8864,5.4839,1142.8169,9202,10.5,14.396,0.30886,1.2096,1
1.9913,-0.64026,143.2563,454,307.5,165.1337,0.20944,1.9422,1
4.4881,1.4113,184.3168,885,183,202.1108,0.22143,1.8885,1
2.5531,0.49423,184.1456,768,240.5,164.5205,0.2313,1.8499,1
4.8823,0.903,168.9126,980,273.5,184.3318,0.23587,1.8772,1
6.585,2.0837,260.6034,1273,172,163.6793,0.24808,1.7052,1
32.8063,4.3135,379.0067,3752,113,140.2241,0.66541,1.4855,1
29.2904,5.0428,787.728,5808,63,60.3364,0.28423,1.3106,1
3.8466,1.4614,378.6355,1446,72,91.483,0.23117,1.7718,1
7.3926,2.155,233.3242,1190,182.5,180.2095,0.3139,1.58,1
5.3802,1.3387,183.8449,1002,230,195.3113,0.26559,1.6563,1
4.9437,1.6191,369.0637,1954,45,72.8203,0.30493,1.4118,1
1.7748,0.42508,197.7505,643,214.5,161.6638,0.21803,1.9229,1
2.7602,0.99799,273.117,1001,120,118.7492,0.24646,1.8299,1
3.4321,0.51961,138.4031,695,248.5,207.4728,0.22501,1.8472,1
11.8353,2.9269,332.2301,1934,161,156.519,0.23393,1.8254,1
88.1788,9.0282,1999.873,21445,0,2208.6246,0.60337,0.82883,1
18.5193,3.3694,393.3591,3063,133,93.9454,0.30492,1.5547,1
72.9905,8.1014,617.8451,6416,185.5,161.4854,0.47879,0.87081,1
15.7922,3.316,363.8645,2384,164,130.7882,0.24919,1.5266,1
2.079,0.36698,228.2083,872,265.5,192.9626,0.22016,1.8634,1
5.6172,1.6312,221.6666,1203,190.5,170.4742,0.3259,1.796,1
4.7956,1.4427,191.777,907,197,189.4019,0.23776,1.7632,1
3.9363,1.0972,228.7532,1137,155.5,129.6719,0.26486,1.5651,1
16.7624,3.2299,239.9473,1654,206.5,189.6472,0.25798,1.6116,1
7.5626,2.0501,419.7655,2527,4.5,84.5994,0.27297,1.5967,1
3.1435,0.086243,74.1392,435,263,244.1463,0.26754,1.7425,1
1.9062,-0.18906,165.3293,679,290.5,143.3865,0.27686,1.809,1
2.7762,1.0576,309.9256,1143,60.5,89.9638,0.22317,1.8627,1
4.8789,1.714,466.8494,2004,0,574.9331,0.21686,1.814,1
5.9541,1.8601,353.9772,1597,102.5,69.9478,0.21252,1.8868,1
107.2302,9.0574,507.0384,6683,132,147.8033,0.77838,1.3,1
35.4822,5.536,1022.9011,7848,11,20.8655,0.32986,1.2134,1
9.0067,2.6566,536.5889,2401,60,86.6486,0.20701,1.8517,1
2.501,0.98303,242.082,827,100.5,162.8372,0.22817,1.7431,1
2.4587,0.85974,266.3753,1041,90.5,114.7597,0.22147,1.8407,1
3.7217,1.2037,173.2357,727,228.5,207.1557,0.22524,1.84,1
3.1175,0.42054,121.6772,669,245,222.9703,0.23505,1.8431,1
7.1696,2.0626,232.578,1214,185.5,186.4557,0.21842,1.8675,1
9.7566,2.5073,481.3863,2850,9.5,122.4357,0.29649,1.5756,1
3.467,0.83781,193.046,896,222.5,202.2072,0.22548,1.8504,1
2.2021,0.83734,309.1898,1066,60.5,57.8674,0.21381,1.8286,1
49.0811,5.9046,571.6345,6034,84,110.5531,0.4928,1.4852,1
4.5494,1.3592,130.3645,787,207.5,229.3739,0.28834,1.6623,1
2.9521,-0.37912,111.1376,516,261.5,203.2301,0.21447,1.9054,1
8.3454,2.0745,256.4797,1772,138,176.3074,0.4341,1.631,1
16.2334,3.5825,672.6084,4256,41.5,128.2648,0.38986,1.6106,1
9.159,2.5004,398.6807,2169,74.5,117.5804,0.22603,1.7985,1
2.8133,0.90011,194.5026,761,198.5,185.7449,0.21852,1.9033,1
40.0161,5.3513,331.8859,2989,183.5,174.7657,0.57399,1.2771,1
9.779,2.6951,429.7593,2140,84,97.0262,0.21319,1.7752,1
5.0936,1.4245,258.2647,1489,157.5,159.5261,0.27394,1.7216,1
3.6138,1.3663,350.307,1251,54.5,72.6642,0.19554,1.915,1
34.3769,5.1653,484.7817,3936,130.5,104.2328,0.47759,0.92166,1
1.9472,0.13039,157.9677,621,272.5,178.7758,0.20829,1.9095,1
89.4261,9.0615,862.8717,9244,86,96.8836,0.68223,1.136,1
5.4543,1.2508,126.7706,800,232,226.6944,0.29561,1.7021,1
4.4273,1.3047,217.7488,1106,180,175.5391,0.23525,1.7147,1
8.9922,2.515,528.9525,2516,2,123.9885,0.21287,1.8119,1
7.438,1.6111,216.7816,1383,214.5,147.4445,0.27815,1.6359,1
3.31,0.75232,145.238,730,224.5,205.8023,0.29571,1.7537,1
54.2479,6.0042,325.285,3658,172,171.2357,0.5493,1.296,1
3.329,0.36064,128.4174,788,269.5,219.6268,0.31878,1.7204,1
6.0001,1.9137,263.9793,1285,139.5,172.5792,0.22753,1.7724,1
13.3633,2.672,233.1372,1598,211.5,163.6887,0.2559,1.5864,1
16.1483,3.2219,264.9525,1891,184.5,169.2787,0.25417,1.5308,1
156.3897,11.9915,1997.7637,28021,51,42.9463,0.90428,1.064,1
3.7414,1.5123,409.4853,1450,26.5,46.6612,0.21412,1.9414,1
11.8618,2.9069,321.9112,1797,170,153.7461,0.23787,1.8039,1
4.1386,1.1694,189.1601,877,205.5,174.8912,0.22457,1.9114,1
42.6089,5.0774,621.849,6481,32.5,46.3433,0.77703,1.4634,1
3.5136,1.0909,200.9346,859,208.5,176.8899,0.24259,1.8096,1
17.5901,3.3733,236.6383,1588,195.5,197.4663,0.3799,1.5419,1
9.0559,2.584,459.9816,2214,51,60.1434,0.21316,1.8409,1
4.1473,1.2873,295.3652,1374,112,140.6979,0.22556,1.7448,1
3.9787,1.4926,330.0646,1199,94,105.4587,0.20823,1.9273,1
30.3298,5.124,676.9531,5110,104,127.3806,0.37928,1.2648,1
1.6588,0.36852,233.908,709,253.5,103.828,0.22413,1.9042,1
3.6483,0.78198,152.4595,742,245,205.8578,0.25403,1.8315,1
94.3733,7.6147,141.1939,1969,249,233.4859,0.34806,1.2385,1
3.373,0.21772,113.2075,710,272.5,226.8262,0.30743,1.7002,1
3.286,1.2966,377.9424,1468,17,53.6729,0.24929,1.8089,1
18.005,2.698,154.0965,1419,223.5,219.6764,0.41539,1.634,1
22.6587,3.493,283.5091,2452,176,187.6622,0.56154,1.529,1
2.8959,0.48484,152.2849,657,241,180.7624,0.22631,1.9062,1
1.7131,0.019945,161.6318,575,250,178.6666,0.23353,1.7931,1
248.6502,15.6535,1562.8114,25031,129,83.7792,0.98028,0.22878,1
14.6255,3.4337,608.1247,3674,50,64.9537,0.3401,1.5048,1
2.3903,0.92958,312.2827,1081,42.5,73.3407,0.20581,1.9296,1
5.0187,1.5152,272.3278,1361,184.5,229.9121,0.23926,1.643,1
5.1484,1.783,398.9128,1686,49.5,72.2241,0.2123,1.8013,1
62.8508,6.1424,171.8694,2069,217,227.5082,0.59112,1.5198,1
2.0351,0.68344,288.8282,880,182.5,154.5387,0.20546,1.867,1
229.4854,14.7377,588.2985,9392,198.5,176.5992,0.87868,0.51807,1
2.0594,0.41915,172.2224,607,228.5,184.1605,0.22138,1.9057,1
5.3613,1.8671,380.8496,1565,66,101.5914,0.20473,1.9094,1
34.2922,4.927,437.1416,4164,136.5,156.2804,0.42052,1.5679,1
21.3127,3.8555,490.4559,3727,81.5,93.2318,0.46464,1.1314,1
3.0033,1.0058,253.6785,986,214,118.5008,0.23639,1.8128,1
3.5727,0.81813,136.4139,670,242.5,218.5495,0.22052,1.9106,1
87.957,8.7124,545.715,6493,170,181.0847,0.83738,1.5131,1
2.9282,0.19395,131.4611,607,265.5,202.4227,0.21489,1.9172,1
34.3904,5.3077,835.4138,6828,39.5,70.3477,0.33277,1.2422,1
149.1608,10.9594,808.9957,11520,0,176.0434,1.0479,1.289,1
2.7938,0.82321,214.5054,809,207.5,137.2019,0.22876,1.7097,1
18.9896,3.7544,373.9257,2334,173,118.5307,0.26394,1.1879,1
5.6476,1.7133,213.5777,1005,198,190.7724,0.3142,1.7262,1
2.6961,0.86663,272.3612,1021,194,78.4647,0.26571,1.8118,1
3.3717,0.56022,138.0534,853,239.5,216.7607,0.3061,1.7636,1
19.5162,3.6868,419.8095,3043,93.5,90.6196,0.24625,1.4358,1
2.909,0.99038,220.8742,855,178,168.3375,0.21528,1.9185,1
8.9397,2.0895,217.4008,1512,186,184.3349,0.3505,1.6021,1
23.311,3.3771,243.2101,2150,199,173.0748,0.35209,1.3008,1
3.1809,0.063924,145.9622,834,290,183.1066,0.23604,1.7867,1
11.4238,2.6384,287.5788,1815,165,159.9242,0.22754,1.6083,1
2.316,0.05529,135.9701,585,262,198.5119,0.22526,1.8586,1
21.3107,3.8989,623.6869,4967,59,64.8126,0.38006,1.5126,1
101.0204,8.5806,383.4483,5011,133,173.8376,0.78358,1.3351,1
24.9681,3.9379,405.0178,3585,120.5,118.4731,0.42623,1.5039,1
30.9937,3.8349,258.9315,2616,173,172.8034,0.48698,1.1475,1
10.5,2.4854,212.0789,1367,224,187.4882,0.28496,1.7376,1
15.9316,3.518,468.9768,2895,127.5,93.551,0.32104,1.7942,1
5.3604,1.3565,266.1427,1443,208.5,102.4464,0.25881,1.6532,1
20.037,3.869,339.086,2380,164,153.7584,0.25519,1.6805,1
187.7376,12.7626,656.0969,9945,158.5,88.3191,1.1392,1.2264,1
8.5551,2.2737,333.7023,1837,93,132.5787,0.23345,1.6484,1
53.7322,6.6197,588.0493,6031,92,127.0496,0.48785,1.3125,1
40.3828,5.5872,338.6009,3124,197.5,172.4164,0.48015,1.4781,1
77.5852,7.4948,487.5338,5943,149.5,128.3135,0.79499,1.4284,1
61.6614,5.6851,211.4267,2540,199.5,204.6254,0.60908,1.5151,1
30.501,4.4162,201.8737,1859,207.5,215.4695,0.33463,1.4626,1
26.7182,4.3957,503.2925,3825,65.5,56.6774,0.44271,1.3858,1
9.7905,2.5506,391.5178,2435,108.5,131.0867,0.37914,1.6077,1
22.297,4.2029,626.8082,4782,39.5,65.511,0.3552,1.3521,1
73.398,6.5234,335.4411,4159,233,116.4528,0.79017,1.4427,1
8.6967,1.6486,160.8535,1205,217,207.685,0.27823,1.6111,1
50.8934,5.3665,383.9971,4305,154,110.8032,0.60639,0.93845,1
7.5624,1.9302,333.3651,2088,78,100.9157,0.28127,1.5264,1
5.7703,1.9779,417.9518,1684,51,80.6489,0.21237,1.9284,1
2.1304,0.40192,157.3909,617,226.5,194.4596,0.24186,1.8571,1
4.2083,0.95021,187.2434,880,253.5,156.347,0.23821,1.9012,1
85.4079,7.5708,458.6536,5784,114.5,128.6993,0.51864,1.0382,1
6.333,1.9753,350.4688,1614,73,109.7589,0.21315,1.8697,1
3.6232,1.3741,333.4301,1380,78,82.4999,0.22529,1.8694,1
7.4932,2.3181,512.8904,2431,7,33.67,0.39945,1.6599,1
3.0382,1.0232,206.3389,842,184.5,180.6579,0.24963,1.8415,1
9.6694,2.5976,403.6176,2224,97,81.6135,0.28381,1.7246,1
21.7956,3.8981,330.3593,2562,156.5,170.25,0.34141,1.4267,1
2.9808,0.92227,252.4594,994,205.5,85.5301,0.22978,1.8059,1
10.3611,2.5468,223.256,1325,173,197.0265,0.21956,1.7732,1
2.7433,0.83653,194.0111,797,195.5,179.1853,0.22439,1.9003,1
5.2827,1.2227,186.4783,1034,210.5,190.1734,0.29127,1.4997,1
52.5903,6.1483,310.201,3348,196.5,171.7689,0.55509,1.4682,1
7.4964,1.1879,131.2584,989,247,216.2349,0.25059,1.7426,1
8.9419,2.5263,473.9795,2616,40.5,76.258,0.29832,1.6717,1
14.9696,3.4226,456.0278,2554,125,94.8329,0.22251,1.5322,1
3.2793,1.1338,275.8071,1042,145.5,118.0609,0.20405,1.9449,1
5.4485,1.8487,402.3118,1832,54,71.0929,0.23828,1.7519,1
2.8681,0.81058,155.6394,722,200,207.0386,0.22015,1.8521,1
21.2293,4.2336,752.3873,4874,37.5,100.1877,0.35372,1.122,1
2.7204,0.90599,209.9032,841,187.5,166.3327,0.21623,1.8432,1
2.3049,0.66785,259.2819,998,160.5,87.4642,0.21878,1.9084,1
8.0209,2.2761,309.9671,1543,180,132.646,0.25178,1.8052,1
6.0162,1.8541,300.4227,1536,137.5,132.4779,0.20872,1.8669,1
2.3972,0.3798,161.9914,764,270.5,194.8454,0.23187,1.768,1
18.5301,2.9289,292.9985,2425,162.5,195.1329,0.30428,1.4483,1
9.6316,2.6111,370.8609,1888,155,112.9636,0.22848,1.8673,1
122.9506,10.5368,1843.5957,24082,28,38.6878,0.74317,0.97446,1
2.7687,0.54162,207.7304,916,256,130.4293,0.20899,1.8715,1
6.1125,1.925,270.2491,1242,181.5,149.9495,0.20788,1.889,1
3.7817,0.8053,195.641,1009,239.5,161.6936,0.22835,1.872,1
2.7246,0.93889,191.9162,755,181.5,191.2322,0.22621,1.8762,1
36.1525,5.2847,485.3298,4217,146,117.937,0.67093,1.3219,1
2.8121,0.90164,172.2393,699,206,201.8072,0.22308,1.7765,1
9.5612,2.2208,250.0603,1604,154,173.486,0.32885,1.6853,1
9.0229,1.3966,141.3846,1177,215,217.1131,0.31424,1.4918,1
2.4353,-0.074441,134.6829,551,261.5,200.3814,0.22804,1.9151,1
3.2268,0.41002,140.3909,775,251,198.0984,0.22265,1.8964,1
194.4008,13.0568,487.8307,7527,210.5,155.5659,0.76658,0.66809,1
86.4718,8.3576,611.512,7434,144,138.0221,0.63193,1.4053,1
6.0421,1.8793,252.3527,1337,156,181.6013,0.24186,1.7432,1
4.799,1.22,215.3127,1061,232,149.0652,0.22955,1.878,1
25.0748,3.1787,157.2684,1573,243,219.4251,0.48797,1.5849,1
5.114,1.5237,219.4907,1101,134.5,186.7192,0.27909,1.7047,1
48.6721,6.2044,800.557,7808,21,34.7352,0.54419,1.3668,1
10.2354,2.322,329.1063,2164,115.5,123.0043,0.38741,1.4853,1
12.3712,3.0295,444.614,2520,71,103.4302,0.30884,1.4377,1
10.9237,2.7378,273.5893,1637,150.5,186.1042,0.29201,1.5574,1
4.3527,1.4999,364.8836,1586,36.5,56.2826,0.31567,1.7307,1
7.1992,1.1414,157.0787,1019,254,164.9206,0.24351,1.8306,1
3.741,1.4795,355.1285,1254,63.5,98.8757,0.20279,1.9408,1
108.7672,8.7519,352.6659,4794,162.5,172.0419,0.67389,0.88173,1
7.57,1.9888,299.5819,1693,110.5,127.1635,0.22904,1.7181,1
60.7136,6.2487,568.2287,6509,77,93.0559,0.6377,0.95412,1
14.9764,3.1487,467.8739,3066,91,95.2195,0.28743,1.104,1
3.2047,0.92092,205.7356,855,236.5,146.4464,0.23111,1.8965,1
227.284,14.6277,746.0982,11821,201,156.8294,0.89961,0.44611,1
23.4395,4.3164,962.4168,7622,0,346.2031,0.40614,1.4655,1
221.7526,14.3785,788.3032,12400,139.5,127.5908,1.2508,1.2048,1
2.9894,1.0678,272.6811,1007,119,123.1533,0.28007,1.7406,1
30.0733,5.077,1071.4101,8188,0,8.8315,0.35046,1.0418,1
1.9386,-0.28588,141.8601,545,276.5,181.7816,0.21225,1.9023,1
1.4638,0.07675,198.3666,618,275.5,139.3099,0.21982,1.9511,1
4.1804,1.2129,244.8593,1270,200,144.8749,0.27456,1.8064,1
156.1529,11.2469,400.9989,5907,185,168.4596,0.59796,0.80992,1
77.265,7.291,105.5898,1323,246.5,245.0161,0.45602,1.4265,1
6.1591,1.9478,295.7137,1368,174,124.0163,0.24987,1.8073,1
10.7323,2.56,290.3205,1775,200,131.8448,0.2562,1.6712,1
18.7583,4.012,548.2675,3364,120,124.4058,0.24319,1.6567,1
8.8339,2.5939,451.6287,2078,69.5,90.4549,0.23229,1.8187,1
15.8515,3.6623,830.5463,4697,2,12.7406,0.23957,1.7128,1
7.2005,1.7137,251.0846,1483,204.5,124.3513,0.26906,1.672,1
5.5874,1.945,376.6517,1496,92,105.8608,0.20991,1.9175,1
2.2629,0.5964,208.5291,796,199,147.3703,0.22404,1.8968,1
1.8309,0.1462,165.6643,655,238,171.9873,0.20928,1.9197,1
5.8924,1.6229,284.0234,1531,148.5,159.5625,0.23728,1.7352,1
14.8553,3.0566,419.2013,3030,83,99.1138,0.50019,1.4568,1
14.6899,3.3952,619.1487,3627,28.5,34.7758,0.22424,1.7144,1
4.534,1.6451,328.9451,1323,94,126.3482,0.25017,1.7073,1
8.89,2.5844,431.2064,2264,114.5,116.9235,0.23567,1.5093,1
52.3885,5.9302,233.4453,2336,227.5,204.8791,0.61363,1.3755,1
27.5854,3.0191,230.5396,2349,226,164.9616,0.55185,1.6063,1
3.6513,1.2235,247.1815,973,186.5,145.2177,0.22084,1.915,1
18.2351,3.1384,298.1016,2137,219.5,112.1147,0.29079,1.465,1
13.2396,2.6593,238.8492,1761,206.5,173.243,0.377,1.3864,1
159.25,11.4721,686.7569,9948,97.5,133.6989,0.6935,0.79681,1
4.0389,1.414,281.1953,1168,126,127.8293,0.22051,1.8364,1
8.6187,2.4897,541.0246,2821,10.5,25.2463,0.23704,1.7527,1
9.3567,2.619,449.5313,2151,102.5,69.0787,0.22487,1.8423,1
3.3513,1.1965,353.4544,1594,10,46.3366,0.27383,1.7309,1
5.3682,1.6836,215.6187,988,197,190.1287,0.24801,1.7428,1
101.1733,9.5392,961.3803,11714,120.5,81.6121,0.66899,0.94572,1
6.4394,1.6906,273.1109,1442,139,156.8947,0.22536,1.7734,1
5.2769,1.5458,237.9768,1156,167,167.7026,0.23955,1.7968,1
17.1607,3.5433,517.6836,3487,72.5,44.1983,0.30175,1.4049,1
9.3948,2.2074,203.5119,1353,202,200.8562,0.27331,1.5803,1
1.7296,0.32786,161.5888,598,198.5,194.6454,0.21001,1.9257,1
20.3458,2.8154,188.8141,1766,160.5,207.0638,0.44484,1.5976,1
5.389,1.5403,209.6217,1000,215,165.0377,0.23717,1.8858,1
5.7813,1.9933,462.6588,1979,0,282.714,0.26011,1.5964,1
14.7017,3.2465,385.6698,2391,159,212.7636,0.26468,1.6696,1
4.7962,0.44638,135.9796,888,252,187.3771,0.25072,1.7677,1
5.35,1.4836,263.5328,1394,142,138.04,0.23479,1.7481,1
2.1327,0.35706,162.7104,676,224,192.1582,0.27106,1.8127,1
33.39,4.7069,234.207,2205,180,213.3505,0.53587,1.5248,1
213.4058,14.1003,1072.4824,16611,88.5,111.1581,1.1359,1.2065,1
3.8891,0.84278,181.9133,851,257,157.7924,0.20974,1.8818,1
7.5551,2.2035,336.6765,1654,129.5,116.0401,0.23435,1.7559,1
4.3328,1.4606,383.8381,1898,7.5,242.7238,0.28946,1.5975,1
220.1575,14.3185,864.9544,13556,94,97.5843,1.1817,1.1737,1
5.47,1.7372,404.5013,1866,27.5,40.965,0.29216,1.7211,1
227.2486,14.6553,671.0505,10657,192.5,176.6844,0.86335,0.51515,1
6.0392,1.5922,202.6946,1309,178.5,183.7052,0.27279,1.5193,1
7.3173,1.6905,180.3849,1061,252.5,195.2885,0.23642,1.7896,1
7.7992,2.304,430.2862,1944,49,65.8202,0.23448,1.8611,1
1.6553,0.19637,220.0208,708,242,209.892,0.22671,1.9164,1
3.2244,0.93449,236.9404,1043,202,129.89,0.20555,1.8599,1
7.8376,2.1745,262.8943,1424,212,159.564,0.31018,1.6722,1
3.1946,1.0927,221.633,879,187.5,168.0436,0.21694,1.9095,1
7.1329,1.3035,148.6369,966,248,204.6017,0.21969,1.7878,1
5.1938,1.7111,359.107,1632,72,71.771,0.27983,1.6817,1
19.3607,3.782,516.383,3824,111,51.8528,0.46279,1.558,1
1.9027,0.17977,176.0212,659,281.5,172.7178,0.22091,1.8881,1
17.9184,2.9088,307.9797,2678,129,150.4143,0.38379,1.2545,1
18.8831,3.58,386.5224,2920,153.5,129.0796,0.33392,1.4734,1
4.1413,1.2619,224.0789,1099,178,155.6263,0.19395,1.7727,1
6.4509,1.8657,193.4768,1041,195.5,203.3136,0.24931,1.7651,1
5.1843,1.6164,144.7816,731,205,225.635,0.27365,1.7032,1
26.1239,4.5505,456.3223,3262,149.5,112.7707,0.29916,1.4632,1
37.6592,5.765,908.4529,7524,65.5,79.4374,0.30488,1.141,1
60.5039,6.3345,311.8484,3644,189.5,180.8435,0.35664,1.2182,1
5.4962,1.3458,201.9311,1106,189,186.1716,0.25461,1.697,1
47.1254,6.1881,838.5615,7969,12.5,24.4287,0.45074,1.313,1
2.8272,0.75794,142.7766,668,211.5,217.6355,0.28675,1.7562,1
9.5808,1.4465,95.4803,806,243,240.0686,0.29897,1.6376,1
2.735,1.1051,352.4732,1162,10,39.5909,0.2486,1.8165,1
3.4072,1.1232,260.3959,1012,188,108.3146,0.23748,1.794,1
206.938,13.9155,2165.1854,32982,7.5,18.6633,1.0802,1.1743,1
4.3671,1.4619,212.8016,990,160,187.8565,0.24382,1.8382,1
79.0489,7.8546,256.4085,2932,249,203.5845,0.59764,1.2235,1
58.2555,6.3835,255.5944,2692,257.5,181.7638,0.53383,1.2788,1
14.5628,3.4232,530.0007,3019,78,98.1566,0.22409,1.589,1
13.8065,2.7954,240.4738,1815,188,190.0551,0.34692,1.4966,1
44.6217,6.0632,716.1412,6307,37.5,42.5663,0.42161,1.2346,1
4.5895,1.7207,427.6903,1638,37,74.0988,0.20902,1.9328,1
14.0127,2.066,208.6862,1601,265,141.5016,0.39435,1.4697,1
6.6443,2.0293,332.9423,1627,151,100.6141,0.27137,1.6444,1
10.4686,2.5899,189.0201,1207,202.5,211.786,0.25772,1.7349,1
1.9945,0.20764,152.5,696,262.5,201.3503,0.25306,1.6916,1
4.3823,1.29,274.2217,1347,167.5,108.3929,0.22412,1.7797,1
3.9199,1.4165,319.1183,1264,83,108.0241,0.27639,1.8504,1
5.6455,1.6162,250.7146,1213,193.5,129.8628,0.24263,1.8265,1
13.4647,3.0976,503.0661,3009,44,84.5503,0.22328,1.7023,1
3.4338,0.87019,235.5778,1185,220,128.0691,0.27095,1.648,1
2.8194,0.70818,191.219,757,229,153.1973,0.20582,1.9354,1
5.0525,1.3907,288.5068,1575,160.5,170.1479,0.26418,1.8195,1
4.3095,1.5341,334.3827,1364,83,96.4809,0.20776,1.9101,1
6.9565,1.8898,404.9269,2182,12.5,58.0179,0.30039,1.5796,1
3.2575,0.96135,194.2377,975,160.5,189.0387,0.27386,1.7845,1
4.9121,1.5556,322.4259,1517,99.5,77.3756,0.24526,1.8092,1
9.8658,1.3737,177.7782,1450,258.5,165.4559,0.30896,1.5519,1
2.2582,0.056078,138.7743,653,282.5,199.6786,0.21819,1.89,1
4.5435,1.4842,305.2044,1336,129,103.7354,0.31425,1.6654,1
1.7093,0.23935,202.5018,651,255,129.9811,0.21277,1.9384,1
3.2055,0.67916,167.5749,801,256.5,189.7663,0.223,1.7373,1
1.7115,0.31397,178.6713,655,223,179.4451,0.2283,1.9141,1
14.5197,3.4027,590.9809,3476,68,73.2179,0.30011,1.4581,1
6.4438,2.1141,391.1505,1657,83.5,115.1204,0.26558,1.7938,1
5.9282,1.9748,341.0776,1438,118,110.4339,0.2105,1.8931,1
8.2766,2.4698,490.5701,2254,26,44.4094,0.22081,1.8814,1
235.5951,15.0754,2314.861,36458,0,22.0804,1.2937,1.0943,1
7.0788,2.0713,223.1397,1231,172.5,191.1043,0.25206,1.6876,1
5.8658,1.7975,344.736,1830,112,100.6593,0.27536,1.5424,1
8.6481,2.5231,358.4978,1824,116,134.0924,0.25398,1.5702,1
4.2159,1.4448,342.3747,1434,80.5,105.9299,0.2535,1.7553,1
238.2895,15.1791,1329.326,21096,97.5,96.2708,0.93964,0.4434,1
11.4003,2.7591,225.4889,1339,210,186.5634,0.24202,1.6915,1
8.6488,2.4357,527.3381,2780,20,37.2889,0.29347,1.3987,1
214.2126,14.1683,1147.5521,17766,165,71.3186,1.1911,1.1699,1
210.5715,13.85,794.9734,12345,118.5,106.3772,0.8632,0.46329,1
5.4717,1.5192,286.7234,1696,106,125.2531,0.32913,1.7548,1
1.9546,0.46198,226.6032,825,245,126.8346,0.20337,1.9142,1
5.7698,2.0344,337.8471,1351,104.5,150.0694,0.27176,1.7508,1
25.4348,4.4194,365.1636,2937,178.5,149.3395,0.30136,1.6271,1
6.1322,1.9856,346.2186,1764,148.5,91.5445,0.27121,1.7334,1
3.7465,1.2883,276.0354,1158,133.5,138.1702,0.25427,1.7173,1
9.4797,1.4043,177.3409,1424,271,167.9753,0.3895,1.7058,1
98.0949,8.2856,399.5711,5222,179,136.1886,0.81926,1.3766,1
2.208,-0.53586,141.6122,515,292,161.7374,0.23936,1.8555,1
7.1801,2.3011,548.118,2477,13.5,34.7164,0.24079,1.748,1
11.3547,2.649,359.9155,2078,110.5,110.6843,0.30968,1.8311,1
48.7943,5.8867,696.2161,7248,9.5,134.4381,0.50745,1.3342,1
16.1822,2.967,168.5134,1237,220.5,219.5225,0.31851,1.6482,1
3.893,1.4752,375.7496,1457,49.5,71.7289,0.22607,1.888,1
2.2464,-0.094651,98.7503,431,257,231.9196,0.23073,1.9117,1
7.6675,2.3449,473.8812,2099,51,50.8505,0.23001,1.7668,1
4.223,0.87268,191.922,1021,251.5,154.1858,0.24916,1.7806,1
54.5199,6.6496,785.3508,8016,61,66.235,0.46373,1.0414,1
4.0632,1.4482,279.2714,1103,127,142.1872,0.23769,1.7951,1
6.1555,1.8191,404.7535,1921,0,264.6184,0.32037,1.5352,1
3.3236,1.315,386.5464,1342,12.5,74.8198,0.20028,1.9412,1
5.8879,1.7918,343.0291,1809,74.5,92.0656,0.37067,1.6942,1
19.2277,3.9271,396.9718,2726,150,161.8027,0.30184,1.4253,1
142.5931,11.2222,824.9955,11418,139.5,169.3875,0.97981,1.1801,1
2.7605,0.90105,232.414,862,159,132.6454,0.21608,1.9299,1
5.5166,1.5125,247.7745,1289,199,140.3134,0.22941,1.7835,1
12.5027,2.9451,257.5661,1677,198,186.2495,0.2899,1.6709,1
221.2543,14.4549,1070.6272,16699,108,136.4467,0.95628,0.43781,1
2.3612,0.52903,215.4174,829,239,156.6776,0.21808,1.8676,1
2.5131,0.68114,237.7757,894,250,100.9969,0.21139,1.9068,1
6.2245,1.9337,385.2527,1763,80,73.094,0.23085,1.7905,1
2.0755,0.64822,195.6669,770,160.5,156.9157,0.23063,1.8584,1
177.3098,12.5323,426.2037,6389,214.5,203.4606,0.8303,0.81012,1
2.7306,0.65362,222.9653,942,280.5,115.2842,0.25459,1.7778,1
2.4235,0.65214,215.7439,802,235,178.7973,0.22596,1.9006,1
6.3666,1.9429,368.3899,2008,94.5,96.0531,0.26007,1.5022,1
60.3747,7.1843,1067.1059,9949,6,14.0435,0.54388,1.0083,1
26.0762,4.7203,698.5957,4847,77,79.5549,0.28154,1.5426,1
4.2904,1.5237,261.012,1032,162.5,156.6472,0.19637,1.8991,1
3.3302,1.199,188.4604,815,155.5,202.4131,0.22871,1.7996,1
2.9796,1.0558,282.4466,1092,153,115.3908,0.22552,1.83,1
18.3658,3.8681,667.8624,4613,55,66.461,0.35169,1.594,1
